Date,600000.SS,600008.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600018.SS,600019.SS,600023.SS,600027.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600038.SS,600048.SS,600050.SS,600058.SS,600060.SS,600066.SS,600068.SS,600079.SS,600085.SS,600089.SS,600100.SS,600104.SS,600108.SS,600109.SS,600111.SS,600115.SS,600118.SS,600143.SS,600150.SS,600153.SS,600157.SS,600166.SS,600170.SS,600177.SS,600188.SS,600196.SS,600208.SS,600221.SS,600252.SS,600256.SS,600267.SS,600271.SS,600276.SS,600277.SS,600309.SS,600315.SS,600316.SS,600332.SS,600340.SS,600348.SS,600352.SS,600362.SS,600369.SS,600372.SS,600373.SS,600383.SS,600395.SS,600398.SS,600406.SS,600415.SS,600436.SS,600485.SS,600489.SS,600497.SS,600498.SS,600516.SS,600518.SS,600519.SS,600535.SS,600547.SS,600549.SS,600570.SS,600578.SS,600583.SS,600585.SS,600588.SS,600597.SS,600600.SS,600633.SS,600637.SS,600642.SS,600648.SS,600649.SS,600655.SS,600660.SS,600663.SS,600664.SS,600674.SS,600688.SS,600690.SS,600703.SS,600705.SS,600718.SS,600739.SS,600741.SS,600783.SS,600795.SS,600804.SS,600809.SS,600827.SS,600832.SS,600837.SS,600839.SS,600863.SS,600867.SS,600873.SS,600875.SS,600880.SS,600886.SS,600887.SS,600893.SS,600900.SS,600998.SS,600999.SS,601006.SS,601009.SS,601018.SS,601088.SS,601098.SS,601111.SS,601117.SS,601118.SS,601158.SS,601166.SS,601168.SS,601169.SS,601179.SS,601186.SS,601216.SS,601225.SS,601231.SS,601258.SS,601727.SS,601766.SS,601800.SS,601808.SS,601818.SS,601857.SS,601866.SS,601888.SS,601898.SS,601899.SS,601901.SS,601928.SS,601929.SS,601933.SS,601939.SS,601958.SS,601988.SS,601989.SS,601992.SS,601998.SS,603000.SS,603288.SS,603699.SS,603993.SS,000001.SZ,000002.SZ,000009.SZ,000024.SZ,000027.SZ,000039.SZ,000060.SZ,000061.SZ,000063.SZ,000069.SZ,000100.SZ,000156.SZ,000157.SZ,000333.SZ,000338.SZ,000400.SZ,000401.SZ,000402.SZ,000413.SZ,000423.SZ,000425.SZ,000503.SZ,000536.SZ,000538.SZ,000559.SZ,000562.SZ,000568.SZ,000581.SZ,000598.SZ,000623.SZ,000625.SZ,000629.SZ,000630.SZ,000651.SZ,000686.SZ,000709.SZ,000725.SZ,000728.SZ,000729.SZ,000750.SZ,000768.SZ,000776.SZ,000778.SZ,000783.SZ,000792.SZ,000793.SZ,000800.SZ,000825.SZ,000826.SZ,000831.SZ,000839.SZ,000858.SZ,000869.SZ,000876.SZ,000878.SZ,000883.SZ,000895.SZ,000898.SZ,000917.SZ,000937.SZ,000960.SZ,000963.SZ,000970.SZ,000983.SZ,000999.SZ,002001.SZ,002007.SZ,002008.SZ,002024.SZ,002038.SZ,002051.SZ,002065.SZ,002081.SZ,002129.SZ,002142.SZ,002146.SZ,002153.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002292.SZ,002294.SZ,002304.SZ,002310.SZ,002344.SZ,002353.SZ,002375.SZ,002385.SZ,002399.SZ,002400.SZ,002410.SZ,002415.SZ,002416.SZ,002422.SZ,002429.SZ,002450.SZ,002456.SZ,002465.SZ,002470.SZ,002475.SZ,002500.SZ,002570.SZ,002594.SZ,002603.SZ,002653.SZ,002673.SZ,300015.SZ,300017.SZ,300024.SZ,300027.SZ,300058.SZ,300070.SZ,300124.SZ,300133.SZ,300146.SZ,300251.SZ
2014-10-29,70.79,24.46,41.78,14.25,22.78,20.62,106.74,5.3,8.82,8.03,5.79,11.43,5.06,61.94,256.25,41.41,106.35,99.63,5.78,45.61,59.28,322.72,24.19,219.13,161.09,332.6,203.41,114.96,83.61,99.9,268.81,4.61,428.91,92.67,131.99,87.73,178.39,71.02,31.31,111.89,23.57,202.49,25.63,6.79,156.82,286.36,106.36,204.55,559.19,31.23,437.53,171.67,115.92,37.7,186.56,53.79,112.95,20.29,10.54,82.08,55.3,90.39,34.77,71.58,399.84,125.06,132.36,106.57,87.97,10.39,15.8,55.64,326.12,915.13,270.64,16.55,209.71,528.11,16.18,139.76,56.6,335.03,31.48,49.58,96.71,31.99,22.33,77.6,35.09,1416.22,457.09,68.69,53.71,132.25,9.49,226.21,186.91,18.83,214.53,443.11,451.85,103.88,642.21,128.23,59.29,85.01,10.92,208.84,4.33,47.29,379.5,5.55,41.74,305.09,253.52,752.55,96.32,18.27,17.23,16.64,10.46,15.34,3.68,19.46,15.53,4.82,6.4,8.49,6.96,35.29,7.5,12.9,4.96,6.9,26.37,5.95,31.21,14.88,6.25,5.8,5.31,19.49,3.15,9.82,3.23,38.21,5.61,4.64,6.27,10.71,12.75,33.8,5.63,11.06,3.87,10.54,6.77,5.87,92.77,75.56,22.69,7.41,1074.58,1023.79,96.52,86.15,49.9,330.51,238.65,278.81,188.31,188.93,8.2,45.46,276.47,53.1,82.38,150.32,28.91,178.64,32.95,337.89,105.51,254.79,40.71,806.23,279.91,119.52,486.72,95.45,155.77,329.12,87.63,14.51,67.09,1446.17,144.7,21.37,11.93,22.97,58.59,81.19,140.0,58.95,44.66,32.09,18.71,167.06,29.22,28.38,139.52,96.2,77.33,277.39,127.75,108.45,27.64,23.34,249.63,5.37,135.78,34.77,47.72,178.58,248.62,40.67,40.07,207.95,369.73,17.65,691.3,370.5,62.03,17.14,319.42,42.69,11.88,47.0,438.89,59.7,178.85,434.95,298.36,288.24,136.02,220.31,160.0,315.36,57.88,278.24,85.69,54.2,59.94,181.68,190.26,163.5,30.2,97.19,29.45,32.67,174.92,16.74,27.19,149.03,8.57,41.04,48.15,44.5,60.64,15.43,134.91,164.29,363.78,23.5,243.91,208.07,203.87,330.25,335.16,192.04
2014-10-30,71.45,24.31,41.88,14.49,23.82,20.82,107.04,5.3,8.87,8.18,6.3,11.48,5.22,62.1,260.46,41.76,102.23,98.99,5.9,46.22,59.38,330.85,24.81,225.47,161.33,334.49,205.17,116.84,82.66,99.58,269.18,4.88,421.4,92.52,129.15,86.57,179.48,71.78,32.43,112.44,23.71,203.88,26.24,7.19,158.82,286.36,106.24,202.59,560.87,31.31,431.88,172.7,117.13,36.97,184.92,53.98,111.86,20.34,10.54,79.11,55.52,88.6,34.84,72.15,390.33,125.06,130.34,103.88,88.57,10.39,15.8,55.16,328.31,900.39,268.96,16.55,206.76,552.13,16.67,138.57,56.81,329.79,31.41,50.06,93.84,31.99,22.82,78.66,35.46,1448.43,460.92,75.14,54.09,138.9,9.83,15.71,185.02,18.83,211.61,443.67,452.47,103.27,699.4,126.77,59.42,86.52,10.92,209.58,4.33,49.78,376.31,5.55,41.29,300.94,273.97,758.61,93.68,18.54,17.04,16.69,10.75,16.1,3.83,19.41,15.46,4.93,6.89,8.43,7.02,35.84,7.56,13.08,5.12,7.38,26.82,5.93,30.9,14.83,6.23,5.8,5.67,19.65,3.27,9.86,3.29,38.59,5.73,4.77,6.3,10.71,12.6,33.4,5.66,11.08,3.89,10.44,6.81,5.97,91.33,75.88,22.26,7.44,1088.17,1019.82,96.0,85.28,50.41,330.18,238.05,279.75,187.84,190.89,8.4,45.15,280.78,52.35,82.46,146.3,29.26,177.48,32.69,338.62,105.87,251.72,39.73,788.53,284.68,14.15,486.32,97.58,156.09,334.0,87.92,14.63,67.03,1434.2,145.55,21.59,12.16,23.1,58.51,80.61,139.48,59.13,44.81,32.23,18.71,165.39,30.17,27.68,138.74,96.24,76.86,276.56,133.96,108.21,27.69,23.59,248.52,5.42,134.74,34.85,47.4,176.55,245.78,40.97,39.39,204.4,405.15,17.65,684.01,372.64,61.88,17.14,316.85,42.24,12.23,46.62,438.89,59.11,177.76,429.03,293.94,308.8,133.95,215.42,159.42,310.87,57.6,273.32,85.53,53.28,60.68,179.79,186.65,166.54,29.8,96.95,30.3,32.67,175.32,16.74,27.55,146.74,8.59,40.99,47.38,43.96,61.94,15.74,132.47,163.57,358.98,23.5,239.05,207.5,201.21,328.42,334.32,189.64
2014-10-31,73.79,24.65,42.02,14.67,23.64,21.49,109.54,5.3,8.98,8.1,6.29,11.63,5.18,63.28,262.76,43.04,101.24,101.37,6.0,51.79,60.0,328.99,24.86,222.46,161.41,335.63,206.93,117.81,81.19,103.66,277.65,4.96,416.26,94.64,128.39,86.92,179.11,72.86,32.32,112.8,24.39,204.17,26.3,7.22,159.14,292.39,106.42,202.02,552.2,31.35,445.47,170.41,115.4,36.71,187.35,55.22,115.5,20.84,10.54,78.01,54.83,90.71,35.91,71.07,392.19,128.53,131.04,102.12,88.57,10.39,15.8,54.79,329.41,906.84,268.04,16.55,211.59,539.41,16.73,139.93,57.8,320.77,31.35,50.03,93.15,31.99,22.72,78.08,35.77,1445.63,464.06,74.58,54.66,138.04,9.83,236.99,183.25,18.83,208.41,449.32,461.05,106.93,730.2,125.92,60.43,86.94,10.92,217.19,4.33,49.05,376.99,5.55,41.26,298.02,271.7,756.49,93.58,18.66,16.59,17.16,10.74,17.6,3.78,19.84,15.51,4.88,6.84,8.17,7.09,37.17,7.68,13.73,5.16,7.15,26.56,6.06,31.18,15.15,6.29,5.8,5.63,19.58,3.44,9.97,3.27,38.66,5.8,4.76,6.48,10.71,12.74,33.08,5.75,11.28,3.99,10.31,7.46,6.15,91.05,76.36,22.57,7.58,1150.9,1041.62,96.07,88.19,50.57,332.49,241.06,280.22,190.3,194.48,8.45,44.85,281.74,54.25,83.92,147.22,29.9,182.12,32.78,338.26,107.67,259.23,39.19,789.97,278.08,14.15,492.36,97.38,158.28,333.39,87.23,14.75,68.21,1495.42,149.06,22.09,12.34,23.62,59.17,83.05,137.51,60.83,45.28,32.93,18.71,163.44,30.23,27.84,139.45,99.95,76.38,281.69,132.78,110.46,28.23,25.76,247.04,5.51,138.53,35.41,48.1,175.55,243.84,41.52,39.73,204.4,407.86,17.65,701.02,373.15,63.15,17.14,309.33,41.42,13.14,47.58,426.47,59.65,172.89,420.23,295.99,301.89,135.79,218.81,159.4,302.61,57.0,291.73,83.15,53.6,60.1,179.02,184.88,165.66,29.58,96.74,30.13,32.67,173.16,16.74,27.35,143.65,8.88,40.68,47.02,44.95,61.51,16.34,132.66,161.2,361.86,23.5,232.39,204.56,198.34,316.48,335.52,191.12
2014-11-03,73.55,24.62,43.11,14.81,23.64,21.53,108.51,5.3,9.07,8.13,6.38,11.6,5.49,63.03,267.35,42.61,101.37,101.21,6.05,55.97,59.95,329.49,25.53,220.59,162.55,335.25,206.74,117.24,81.4,104.22,277.16,5.27,416.66,94.95,125.19,88.42,179.48,73.3,32.49,112.26,24.43,204.96,26.54,7.88,157.77,290.62,105.76,201.07,548.7,30.9,448.82,168.89,114.63,36.67,194.7,55.41,115.13,20.9,10.54,78.68,54.75,91.23,35.75,72.34,394.74,130.26,130.79,103.88,89.36,10.39,15.8,56.11,329.41,901.21,265.44,16.55,213.47,543.65,16.76,141.8,57.41,332.08,31.73,49.45,93.25,31.99,22.79,78.55,7.23,1482.04,477.98,75.47,55.62,135.93,9.94,238.7,184.31,18.83,211.61,449.6,461.67,106.69,741.19,127.77,60.16,86.94,10.92,216.26,117.47,49.48,378.36,5.55,41.24,301.43,270.94,755.28,93.74,18.66,16.74,17.1,10.86,17.52,4.13,19.75,15.46,5.09,6.85,8.26,7.13,36.84,7.68,13.54,5.16,7.21,26.94,6.08,31.6,15.08,6.43,5.8,6.12,19.67,3.39,9.95,3.41,37.86,5.8,4.8,6.47,10.71,12.7,33.24,5.71,11.28,3.97,10.39,7.57,6.1,91.93,76.7,22.34,7.55,1159.26,1031.71,96.44,87.14,50.41,338.26,243.46,273.66,188.54,193.82,8.83,44.81,283.17,54.05,83.5,147.5,30.12,183.75,33.51,340.0,109.71,259.34,39.47,789.82,276.61,14.15,488.94,95.12,159.22,344.85,88.55,15.32,67.78,1493.12,146.95,23.07,12.39,23.28,58.84,82.76,138.8,61.25,45.59,32.55,18.71,162.19,29.78,27.84,139.32,101.09,78.45,280.44,133.39,108.45,28.02,25.76,249.63,5.7,137.42,35.73,47.56,170.98,247.57,41.67,40.27,206.06,405.49,17.65,702.64,370.07,68.02,17.14,309.16,42.58,13.02,47.7,420.67,59.38,173.06,421.35,303.01,301.34,134.68,217.43,159.18,308.72,58.04,284.87,82.84,53.16,58.7,180.0,185.84,166.46,29.86,96.56,29.93,32.67,174.2,16.74,27.25,142.81,8.8,42.94,46.23,44.42,59.81,16.2,131.89,163.98,387.31,23.5,236.26,206.92,206.23,322.09,334.92,190.28
2014-11-04,73.01,24.44,42.55,14.63,23.74,21.26,107.63,5.3,9.12,8.05,6.44,11.55,5.63,62.71,284.95,42.26,100.73,102.63,6.15,54.81,59.23,323.9,28.15,220.11,159.21,352.65,212.4,116.16,82.66,104.38,275.69,5.29,411.91,96.16,121.75,83.92,179.84,74.39,33.33,111.53,24.71,200.81,26.06,8.08,156.18,284.24,105.94,202.81,544.36,29.83,446.31,169.92,116.08,35.8,200.26,56.0,113.97,21.27,10.54,76.44,53.96,90.39,36.13,71.07,388.71,131.13,127.76,102.57,89.95,10.39,15.8,56.27,324.81,879.78,261.04,16.55,210.98,41.75,17.12,144.34,57.02,335.52,31.84,49.11,90.73,31.99,23.38,77.05,7.23,1472.24,468.93,75.1,55.05,136.4,10.12,237.92,181.94,18.83,208.55,442.83,459.21,106.44,730.2,127.77,59.66,85.44,10.92,217.19,130.64,50.22,394.35,5.55,42.2,295.33,267.91,734.07,91.12,18.76,16.34,17.39,10.73,17.59,4.42,20.0,15.01,5.12,7.13,8.41,7.12,36.49,7.9,13.4,5.49,7.75,26.43,6.14,31.55,14.95,6.71,5.8,6.68,19.75,3.37,9.91,3.5,37.59,5.93,4.89,6.34,10.71,12.33,32.8,5.73,11.46,3.98,10.51,7.39,6.03,89.91,74.82,22.53,7.65,1132.08,1040.63,98.51,87.88,51.9,348.48,246.16,266.87,187.49,197.74,8.7,44.3,298.96,53.63,85.3,149.83,30.02,185.84,33.59,336.51,120.27,266.62,38.45,778.88,268.9,14.15,484.71,94.1,157.34,339.35,87.29,15.56,68.52,1477.93,146.25,22.69,12.62,24.12,58.84,82.27,135.88,61.16,46.84,32.42,18.71,160.79,29.12,28.54,136.86,100.72,78.77,277.39,130.89,106.21,28.56,26.73,247.19,5.63,134.45,36.05,48.04,168.15,245.93,42.17,39.54,199.66,399.51,212.26,691.3,362.89,74.41,17.14,313.95,41.7,12.9,48.24,414.05,58.13,169.16,413.19,303.55,293.14,131.72,214.38,156.06,306.02,57.2,278.31,83.43,52.36,59.02,176.42,183.55,164.54,29.2,94.61,29.45,32.67,172.76,16.74,27.15,142.59,8.75,42.38,46.39,43.27,58.97,16.71,129.64,165.17,383.37,23.5,239.05,202.04,202.72,316.99,329.28,186.5
2014-11-05,72.53,24.46,42.09,14.49,24.0,21.04,107.92,5.3,9.18,8.07,6.34,11.46,5.63,63.24,278.83,41.92,99.89,101.37,6.03,53.98,59.9,322.38,27.15,221.16,156.28,346.6,212.6,115.99,86.55,106.86,272.5,5.26,412.11,95.25,122.2,82.88,178.03,73.08,33.61,111.53,24.29,199.03,26.06,7.91,161.35,292.03,105.7,200.71,547.16,30.61,453.62,170.15,113.5,35.94,199.4,55.22,114.48,20.75,10.54,77.14,53.27,90.39,35.18,69.8,389.87,132.0,125.18,103.74,87.88,10.39,15.8,55.32,319.99,852.97,258.31,16.55,211.12,41.75,16.99,141.12,57.29,330.44,31.32,48.84,88.65,31.99,23.21,76.15,7.23,1433.03,462.66,73.65,56.9,135.85,10.1,232.92,179.58,18.83,204.93,457.5,453.69,106.44,717.0,126.85,60.37,85.44,10.92,218.49,132.56,50.22,388.87,5.55,42.2,289.48,267.91,718.92,91.34,19.04,16.3,17.86,10.77,17.26,4.27,19.93,14.82,5.08,6.98,9.05,7.19,35.97,7.74,13.26,5.37,7.59,26.56,5.92,30.85,14.63,6.63,5.8,6.73,19.44,3.33,9.9,3.35,36.8,5.78,4.74,6.5,10.71,12.35,32.84,5.7,11.25,3.95,10.38,7.4,6.15,88.05,75.34,22.83,7.55,1128.94,1030.72,98.21,86.58,55.74,350.63,240.76,266.64,190.53,195.78,8.58,44.04,294.66,53.48,84.77,148.49,29.9,185.84,33.51,341.83,123.63,264.12,38.67,784.5,267.99,125.85,483.1,94.33,159.22,342.25,85.97,15.16,67.09,1480.23,150.75,22.69,12.3,25.17,58.92,92.06,136.14,62.35,46.92,33.02,18.71,162.74,29.16,28.11,141.01,99.09,79.25,275.03,130.28,107.21,28.05,28.35,246.08,5.52,134.0,35.65,46.71,169.3,250.86,41.72,38.95,201.44,396.81,206.79,717.22,364.6,81.07,17.14,311.38,41.77,12.81,47.45,429.95,57.9,167.55,402.79,301.06,286.59,130.57,214.67,153.93,307.82,56.52,279.02,81.01,52.04,58.22,173.05,180.6,161.74,29.3,93.92,29.62,32.67,171.32,16.74,27.14,141.27,8.89,42.53,46.06,43.52,59.32,17.07,129.64,162.62,384.11,23.5,233.92,203.48,200.06,314.34,324.84,184.55
2014-11-06,72.77,24.59,41.9,14.35,23.3,21.04,107.92,5.3,9.06,8.27,6.25,11.45,5.54,62.91,276.53,42.07,97.79,102.16,5.98,56.3,59.69,324.75,27.15,218.48,156.94,350.0,212.4,116.62,85.61,105.98,271.27,5.26,408.95,95.25,119.51,82.88,175.14,72.97,36.02,111.07,24.09,201.21,26.54,7.82,159.77,289.91,104.98,202.16,554.3,30.72,447.77,169.34,112.53,35.93,202.33,54.89,113.75,20.83,10.54,76.86,53.89,90.71,34.77,70.94,384.99,129.22,123.67,111.89,88.17,10.39,15.8,56.38,320.21,858.08,260.67,16.55,211.32,41.75,17.92,139.42,57.5,344.38,31.07,49.22,91.72,31.99,23.28,76.81,7.23,1444.23,475.89,75.04,57.28,133.11,9.96,233.71,182.3,18.83,212.31,453.83,459.52,108.52,712.6,126.0,60.68,85.5,10.92,215.15,138.32,50.8,391.15,5.55,45.3,295.33,264.88,724.07,91.93,18.78,16.51,17.68,10.76,17.26,4.24,19.94,15.05,5.0,6.94,8.72,7.15,35.94,7.79,13.3,5.43,7.78,26.53,5.96,31.21,14.95,6.96,5.8,7.35,19.1,3.33,9.92,3.4,36.88,5.79,4.77,6.69,10.71,12.5,33.12,5.7,11.28,3.94,10.25,7.42,6.08,89.85,75.26,23.8,7.61,1131.04,1034.69,98.36,87.69,55.38,349.47,238.35,270.39,189.48,195.78,8.53,44.42,294.18,52.58,84.07,146.72,30.21,181.43,33.08,343.49,121.11,260.02,38.71,785.22,268.54,122.96,485.51,94.3,161.41,336.45,85.22,14.95,67.15,1482.99,151.03,22.36,12.3,25.31,59.17,90.1,140.86,62.68,46.37,34.88,18.71,165.94,28.58,28.65,145.88,98.68,81.72,276.56,131.57,109.14,28.17,30.3,247.85,5.49,136.82,35.37,46.52,166.81,250.11,41.42,39.29,201.68,408.2,204.93,710.74,371.61,79.28,17.14,313.78,41.62,12.83,47.66,433.98,61.13,172.26,399.27,302.58,293.81,131.33,218.87,155.63,311.77,55.28,276.21,80.35,51.64,58.48,170.66,182.01,161.9,29.58,95.0,29.32,32.67,173.8,16.74,26.74,142.9,8.98,42.82,46.2,43.31,57.75,17.16,134.62,164.73,404.56,23.5,232.93,211.59,203.94,323.42,334.68,187.79
2014-11-07,73.67,24.39,42.13,14.16,23.14,21.1,108.07,5.3,9.0,8.14,6.31,11.45,5.6,64.73,273.09,42.15,96.34,102.16,5.95,53.84,58.3,320.85,26.59,215.24,157.02,346.6,206.54,114.96,85.82,109.74,268.57,5.29,405.78,93.73,120.24,80.45,172.25,71.56,34.79,111.53,24.21,198.54,27.03,7.76,157.13,286.36,103.16,198.61,540.44,31.05,448.19,167.32,111.57,35.46,205.33,53.92,112.22,20.65,10.54,76.72,53.31,89.76,34.46,69.42,377.34,127.31,125.75,117.41,87.48,10.39,15.8,55.16,319.55,862.64,258.31,16.55,204.61,41.75,17.73,138.23,57.62,360.12,30.76,49.32,90.13,31.99,23.83,77.0,7.23,1472.24,469.97,76.43,57.48,130.69,9.96,233.84,178.63,18.83,213.7,456.66,464.12,107.84,706.0,124.85,58.99,85.26,10.92,221.65,129.54,51.38,387.72,5.55,44.13,291.92,264.12,713.77,91.06,18.8,16.09,18.12,10.72,17.98,4.14,19.69,14.85,5.03,6.81,8.58,7.01,36.29,7.85,13.36,5.25,7.43,25.98,5.87,30.66,14.63,6.79,5.8,7.21,19.04,3.35,9.88,3.41,37.39,5.74,4.68,6.88,10.71,12.21,32.48,5.71,11.07,3.96,10.14,7.28,6.18,88.23,75.88,23.16,7.58,1138.35,1041.62,96.29,89.24,57.32,341.56,234.45,265.7,185.97,193.17,8.48,43.87,290.35,53.78,83.88,144.68,29.83,180.5,32.52,343.49,117.39,268.56,38.73,770.1,265.42,124.68,488.94,95.51,156.09,344.69,84.99,14.95,65.72,1486.68,155.67,22.2,12.07,25.71,58.1,91.27,144.03,64.75,45.59,35.91,96.37,162.32,28.42,27.73,142.37,98.4,79.8,274.47,126.27,106.59,27.48,29.79,245.19,5.42,134.89,34.85,46.2,166.1,255.79,40.77,38.65,199.42,393.42,203.95,709.93,368.11,76.72,17.14,306.43,41.02,12.99,47.37,430.06,60.37,29.61,404.07,300.31,289.04,128.8,222.27,155.25,306.74,54.08,271.53,79.53,52.16,57.66,172.98,177.44,164.14,29.1,93.8,28.98,150.32,172.36,16.74,26.53,141.71,9.16,41.74,46.13,42.34,57.19,17.49,131.17,161.33,395.72,23.5,237.61,208.43,201.35,335.45,330.0,184.37
2014-11-10,75.89,24.44,43.53,14.72,23.48,21.57,112.35,5.3,9.29,8.44,6.59,11.61,5.87,66.72,278.45,42.89,93.36,105.16,6.15,57.6,59.23,326.95,27.48,216.86,159.78,358.33,208.69,119.93,86.24,116.62,272.74,5.7,415.47,94.79,118.88,83.34,174.42,74.17,35.23,112.8,24.49,200.71,27.15,8.05,158.08,294.51,104.19,199.48,538.76,31.49,455.71,169.29,110.16,36.03,203.04,55.15,113.75,21.11,10.54,76.47,55.26,90.39,34.96,70.12,380.36,128.88,130.11,116.99,89.06,10.39,15.8,55.37,323.93,891.95,262.77,16.55,206.69,41.75,17.98,142.98,59.0,376.36,31.66,49.86,91.91,31.99,23.93,77.68,7.23,1599.67,485.98,78.87,58.69,131.86,10.16,243.57,180.05,18.83,217.74,464.27,493.87,108.58,730.2,130.53,64.07,86.88,10.92,228.89,127.89,51.97,400.05,5.55,47.28,299.24,274.35,761.03,90.59,19.06,15.87,18.86,11.27,18.9,4.28,20.03,15.08,5.22,7.1,8.78,7.1,37.04,7.98,13.6,5.45,7.65,26.21,6.01,30.16,14.73,7.05,5.8,7.53,19.7,3.43,9.99,3.52,37.36,5.83,4.82,6.77,10.71,12.36,32.64,5.77,11.25,4.06,10.3,7.39,6.46,89.21,77.18,24.25,7.65,1162.4,1059.46,96.37,91.16,57.68,344.03,239.55,267.11,189.36,195.46,8.73,44.33,294.66,56.25,86.61,145.52,30.75,182.12,32.69,346.42,123.39,280.28,38.58,794.72,268.35,126.79,502.64,95.87,157.34,349.43,86.6,15.68,67.34,1515.21,164.25,22.96,12.44,26.18,58.92,94.8,142.49,67.42,47.46,37.58,96.33,163.72,28.56,28.06,142.31,99.09,79.57,285.44,129.98,107.13,28.28,28.99,247.48,5.75,134.59,35.69,47.05,168.21,259.07,41.52,39.12,201.44,397.03,202.31,715.6,373.67,83.99,17.14,313.09,40.87,13.35,48.04,415.82,62.2,29.61,404.71,293.61,290.69,124.5,223.31,162.66,305.85,54.96,278.47,81.05,52.64,57.2,170.59,178.98,165.1,28.82,94.13,29.35,157.67,173.88,16.74,26.79,141.44,9.5,42.05,46.59,42.61,55.86,18.08,129.88,160.21,389.86,23.5,238.15,209.08,198.63,329.03,330.24,183.17
2014-11-11,78.11,23.81,43.43,14.39,23.69,22.03,114.86,5.3,9.28,8.03,6.65,11.73,5.91,67.29,270.03,43.9,89.22,107.06,6.33,56.11,57.48,322.38,26.7,207.36,161.98,359.84,202.83,117.81,89.18,117.1,270.16,5.87,410.53,91.77,111.69,81.14,172.25,71.13,33.5,113.17,24.71,198.34,28.86,7.91,154.18,284.24,101.23,190.14,543.66,31.38,447.77,171.22,104.11,35.24,204.76,54.7,111.35,20.81,10.54,73.12,53.23,92.71,34.84,68.59,388.94,124.19,128.86,115.53,87.78,10.39,15.8,53.25,313.42,889.8,268.47,16.55,212.33,41.75,17.41,140.78,58.67,368.32,31.48,49.98,87.01,31.99,23.41,75.73,7.23,1605.27,488.77,78.05,56.9,128.19,9.94,240.02,174.13,18.83,207.71,458.63,481.3,107.42,714.8,130.76,66.81,88.21,10.92,236.12,119.94,49.78,388.41,5.55,45.61,284.6,267.91,755.58,85.33,19.03,15.44,18.86,11.2,18.49,4.09,20.1,14.78,5.18,6.84,9.22,7.01,37.75,7.73,13.76,5.63,7.37,25.06,6.31,29.03,14.43,6.7,5.8,7.02,19.17,3.54,10.05,3.46,38.32,5.93,4.74,7.35,10.71,11.8,33.44,5.92,11.19,4.38,10.03,7.3,6.6,85.85,75.3,23.19,7.84,1175.99,1061.44,92.17,92.15,55.38,333.15,241.66,254.7,186.32,203.29,8.4,41.83,287.48,56.63,85.76,147.43,29.74,181.89,31.66,346.42,118.47,266.74,36.64,801.05,260.46,125.31,500.22,95.32,152.33,340.72,84.64,15.32,67.34,1508.31,162.14,22.69,12.16,25.21,58.76,91.96,134.68,67.0,46.14,37.54,93.21,156.2,28.04,26.61,135.43,98.07,75.74,284.61,126.77,109.68,27.66,28.77,244.67,5.66,129.55,35.57,46.45,165.3,250.11,41.27,37.99,196.23,402.56,194.65,677.53,366.48,79.22,17.14,295.84,39.9,13.32,47.7,393.63,63.95,175.99,388.55,283.35,285.0,116.7,213.75,162.02,302.61,53.24,267.16,78.75,52.28,55.74,169.26,171.32,163.1,27.44,92.3,28.17,156.08,167.88,16.74,26.14,135.62,9.34,40.92,44.68,41.31,54.68,17.56,125.23,149.68,373.68,23.5,225.1,202.98,191.52,314.24,321.84,172.73
